,ID,Winery,Name,Vintage,Country,Region,Wine_Style,Wine_Type,Wine_Category,Grape Type,Grape_ID,Rating,Review_Count,Price,Acidity,Fizziness,Intensity,Sweetness,Tannin
443,Bricco della Bigotta Barbera d'Asti 1993,Braida,Bricco della Bigotta Barbera d'Asti,1993,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,11,148.35,3.8680496,,3.7054346,1.9678533,2.393134
444,Bricco della Bigotta Barbera d'Asti 1996,Braida,Bricco della Bigotta Barbera d'Asti,1996,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,12,150.65,3.8680496,,3.7054346,1.9678533,2.393134
445,Marùn Barbera d'Alba Superiore 2020,Matteo Correggia,Marùn Barbera d'Alba Superiore,2020,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,7,28.28,3.928726,,3.5425627,2.1283543,2.344276
446,La Marescialla 2020,Agostino Pavia & Figli,La Marescialla,2020,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,6,24.86,3.8380299,,3.6537626,1.7429235,2.3316936
447,Sito Moresco Langhe 2020,Gaja,Sito Moresco Langhe,2020,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,4.2,1234,59.0,2.6094356,,3.710794,1.8784062,2.9904974
448,Barbera d'Alba Scarrone Vigna Vecchia 2021,Vietti,Barbera d'Alba Scarrone Vigna Vecchia,2021,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,9,65.22,3.9223716,,3.6420796,1.8780916,2.3544567
449,Camporomano 2012,La Stoppa,Camporomano,2012,Italy,Emilia,italian-barbera,Barbera,Red,Barbera,31,0.0,19,29.96,3.3022645,,3.8713677,1.827207,2.892207
450,Il Maestro Barbera d'Asti Superiore 2021,Stella Giuseppe,Il Maestro Barbera d'Asti Superiore,2021,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,2,24.18,4.0258474,,3.9242513,1.9400705,2.2713702
451,I Bricchi Barbera d'Asti 2019,Scarpa,I Bricchi Barbera d'Asti,2019,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,432,31.49,3.8590956,,3.3389046,1.5889452,2.3068867
452,Quatr Nas 2010,Rocche dei Manzoni,Quatr Nas,2010,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,4.2,345,144.9,2.643403,,3.9507308,2.0085888,3.250811
453,La Bogliona Barbera d'Asti 2016,Scarpa,La Bogliona Barbera d'Asti,2016,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,277,43.48,3.8476093,,3.536483,1.6562369,2.37946
454,Bionzo Barbera d'Asti Superiore 2008,La Spinetta,Bionzo Barbera d'Asti Superiore,2008,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,239,65.55,3.823264,,3.5913823,1.7174348,2.4379277
455,Monleale 2001,Vigneti Massa,Monleale,2001,Italy,Colli Tortonesi,italian-barbera,Barbera,Red,Barbera,31,4.2,223,34.16,3.7806616,,3.7373226,1.6022316,2.3804717
456,Langhe Monpra Rosso 2017,Conterno Fantino,Langhe Monpra Rosso,2017,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,4.2,213,31.99,2.4840345,,3.9168825,1.9774226,3.0549786
457,Pin 2018,La Spinetta,Pin,2018,Italy,Monferrato,northern-italy-red,Red,Red,Barbera,31,4.2,142,53.2,2.5295835,,3.8739536,2.001374,3.1044688
458,Bionzo Barbera d'Asti Superiore 2019,La Spinetta,Bionzo Barbera d'Asti Superiore,2019,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,140,41.96,3.823264,,3.5913823,1.7174348,2.4379277
459,Barbera d'Alba Superiore 2017,Parusso,Barbera d'Alba Superiore,2017,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.2,138,42.5,3.6891963,,3.5044315,2.1403215,2.183031
460,Pin 2001,La Spinetta,Pin,2001,Italy,Monferrato,northern-italy-red,Red,Red,Barbera,31,4.2,120,67.85,2.5295835,,3.8739536,2.001374,3.1044688
461,Barbera d'Asti La Crena 2019,Vietti,Barbera d'Asti La Crena,2019,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,119,48.3,3.8542206,,3.576487,1.73586,2.2681372
462,Pin 2005,La Spinetta,Pin,2005,Italy,Monferrato,northern-italy-red,Red,Red,Barbera,31,4.2,115,65.55,2.5295835,,3.8739536,2.001374,3.1044688
463,Barbera d'Alba 2020,Bartolo Mascarello,Barbera d'Alba,2020,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.2,104,98.82,4.0158887,,3.4167242,1.5872501,2.254642
464,Nizza Riserva 2016,Olim Bauda,Nizza Riserva,2016,Italy,Nizza,italian-barbera,Barbera,Red,Barbera,31,4.2,93,39.0,3.5818377,,3.9427717,1.9135835,2.7645633
465,Gallina Barbera d'Alba 2004,La Spinetta,Gallina Barbera d'Alba,2004,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.2,92,70.15,3.7872765,,3.6834304,1.8378319,2.358585
466,Senza Aiuto 2020,Azienda Agricola Bisi,Senza Aiuto,2020,Italy,Provincia di Pavia,italian-barbera,Barbera,Red,Barbera,31,0.0,1,27.46,3.8973248,,3.4350317,1.5071975,2.130637
467,Bricco Battista 2014,Azienda Agricola Accornero,Bricco Battista,2014,Italy,Barbera del Monferrato Superiore,italian-barbera,Barbera,Red,Barbera,31,4.2,80,37.95,3.8908901,,3.7312827,1.6956375,2.4267762
468,Gobbio 2018,Noventa,Gobbio,2018,Italy,Botticino,northern-italy-red,Red,Red,Barbera,31,4.2,78,47.76,2.669223,,4.0961065,1.8150344,2.683707
469,Bricco della Bigotta Barbera d'Asti 2005,Braida,Bricco della Bigotta Barbera d'Asti,2005,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,72,103.5,3.8680496,,3.7054346,1.9678533,2.393134
470,Ca' di Pian Barbera d'Asti Superiore 2019,La Spinetta,Ca' di Pian Barbera d'Asti Superiore,2019,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,70,28.0,3.912656,,3.5309267,1.584706,2.5501423
471,Bricco della Bigotta Barbera d'Asti 2007,Braida,Bricco della Bigotta Barbera d'Asti,2007,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,69,103.5,3.8680496,,3.7054346,1.9678533,2.393134
472,Barbera d'Alba 2021,Giuseppe Rinaldi,Barbera d'Alba,2021,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.2,58,100.65,4.068581,,3.4193075,1.5376931,2.3232532
473,Bricco della Bigotta Barbera d'Asti 2004,Braida,Bricco della Bigotta Barbera d'Asti,2004,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,56,129.95,3.8680496,,3.7054346,1.9678533,2.393134
474,Saint'Emiliano Barbera d'Asti Superiore 2018,Marchesi Incisa della Rocchetta,Saint'Emiliano Barbera d'Asti Superiore,2018,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,55,34.65,3.924424,,3.4981594,1.5593661,2.2600133
475,Quatr Nas 2001,Rocche dei Manzoni,Quatr Nas,2001,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,4.2,51,144.9,2.643403,,3.9507308,2.0085888,3.250811
476,Barbera d'Alba Superiore 2020,Cascina Morassino,Barbera d'Alba Superiore,2020,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,7,31.76,3.8049998,,3.7475,1.6674999,2.5175002
477,Arte Rosso 1999,Domenico Clerico,Arte Rosso,1999,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,4.2,46,63.25,2.6376793,,3.9388514,1.8523825,3.3285623
478,Bricco della Bigotta Barbera d'Asti 2000,Braida,Bricco della Bigotta Barbera d'Asti,2000,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,45,149.5,3.8680496,,3.7054346,1.9678533,2.393134
479,Arte Rosso 1998,Domenico Clerico,Arte Rosso,1998,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,4.2,44,65.55,2.6376793,,3.9388514,1.8523825,3.3285623
480,Mon Birone Barbera d'Alba 2019,Monchiero Carbone,Mon Birone Barbera d'Alba,2019,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.2,41,31.06,3.7701168,,3.6052978,1.8655777,2.20889
481,Centobricchi Barbera d'Alba Superiore 2019,Mauro Sebaste,Centobricchi Barbera d'Alba Superiore,2019,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.2,39,76.18,3.8434858,,3.6040885,1.6562701,2.1158657
482,Il Bergantino Barbera d'Asti 2019,Gaudio - Bricco Mondalino,Il Bergantino Barbera d'Asti,2019,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,36,23.98,3.6839573,,3.8712227,1.7457196,2.6472301
483,Bricco della Bigotta Barbera d'Asti 1998,Braida,Bricco della Bigotta Barbera d'Asti,1998,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.2,35,149.5,3.8680496,,3.7054346,1.9678533,2.393134
484,Arte Rosso 2000,Domenico Clerico,Arte Rosso,2000,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,4.2,33,60.95,2.6376793,,3.9388514,1.8523825,3.3285623
485,Austri 2015,San Fereolo,Austri,2015,Italy,Langhe,italian-barbera,Barbera,Red,Barbera,31,0.0,2,35.78,3.887713,,3.6840727,1.578747,2.3524904
486,Langhe Monpra Rosso 1996,Conterno Fantino,Langhe Monpra Rosso,1996,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,0.0,13,69.0,2.4840345,,3.9168825,1.9774226,3.0549786
487,Langhe Monpra Rosso 1994,Conterno Fantino,Langhe Monpra Rosso,1994,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,0.0,4,71.3,2.4840345,,3.9168825,1.9774226,3.0549786
488,Montebuono Provincia di Pavia Rosso 2019,Barbacarlo,Montebuono Provincia di Pavia Rosso,2019,Italy,Provincia di Pavia,northern-italy-red,Red,Red,Barbera,31,0.0,6,68.51,2.8259325,,3.686834,1.9085674,3.0252538
490,Barbera d'Alba Cascina Nuova 1999,Mauro Veglio,Barbera d'Alba Cascina Nuova,1999,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,2,72.45,3.8318799,,3.6829908,1.4778547,2.3254015
491,Barbera d'Alba Cascina Nuova 2001,Mauro Veglio,Barbera d'Alba Cascina Nuova,2001,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,5,70.15,3.8318799,,3.6829908,1.4778547,2.3254015
492,Vittoria Barbera d'Alba 1999,Gianfranco Alessandria,Vittoria Barbera d'Alba,1999,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,1,52.9,3.8903415,,3.4459903,1.8485266,2.2600782
493,Gabutti Barbera d'Alba 2018,Cappellano,Gabutti Barbera d'Alba,2018,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,11,118.95,3.9885242,,3.5193925,1.628024,2.391482
494,Barbera d'Alba Superiore 2000,Parusso,Barbera d'Alba Superiore,2000,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,2,67.85,3.6891963,,3.5044315,2.1403215,2.183031
495,Barbera d'Alba Superiore 2005,Parusso,Barbera d'Alba Superiore,2005,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,3,63.25,3.6891963,,3.5044315,2.1403215,2.183031
496,Riva della Coda Barbera d'Alba 2019,Cascina Baricchi,Riva della Coda Barbera d'Alba,2019,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,15,30.77,3.910279,,3.578604,1.5053047,2.0552793
497,Appassimento 2020,Miliasso,Appassimento,2020,Italy,Piemonte,northern-italy-red,Red,Red,Barbera,31,0.0,11,9.2,2.2484138,,3.5682526,2.7395635,2.6534026
498,Monleale 2011,Vigneti Massa,Monleale,2011,Italy,Colli Tortonesi,italian-barbera,Barbera,Red,Barbera,31,4.1,599,18.46,3.7806616,,3.7373226,1.6022316,2.3804717
499,Le Rose Barbera d'Asti Superiore 2006,Franco Mondo,Le Rose Barbera d'Asti Superiore,2006,Italy,Nizza,italian-barbera,Barbera,Red,Barbera,31,0.0,1,77.05,3.6985757,,3.6624184,1.5318545,2.5535758
500,Le Rose Barbera d'Asti Superiore 2018,Franco Mondo,Le Rose Barbera d'Asti Superiore,2018,Italy,Nizza,italian-barbera,Barbera,Red,Barbera,31,0.0,9,31.46,3.6985757,,3.6624184,1.5318545,2.5535758
501,Barabba Barbera 2019,Iuli,Barabba Barbera,2019,Italy,Barbera del Monferrato Superiore,italian-barbera,Barbera,Red,Barbera,31,0.0,21,46.51,3.9383817,,3.3987222,1.7398467,2.2013118
502,Barabba Barbera 2006,Iuli,Barabba Barbera,2006,Italy,Barbera del Monferrato Superiore,italian-barbera,Barbera,Red,Barbera,31,0.0,10,132.86,3.9383817,,3.3987222,1.7398467,2.2013118
503,Barbera d’Alba 2015,Bruno Giacosa,Barbera d’Alba,2015,Italy,Piemonte,italian-barbera,Barbera,Red,Barbera,31,4.1,450,40.86,3.9540732,,3.496913,1.619668,2.2387798
504,Ciabot dù Re Barbera d'Alba 2020,Corino,Ciabot dù Re Barbera d'Alba,2020,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,7,25.66,3.9280527,,3.7316284,1.4306831,2.205407
506,Barbera d'Alba Zio Nando 2016,Rivetto,Barbera d'Alba Zio Nando,2016,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,405,30.0,3.8323624,,3.6270316,1.5160768,2.3502312
507,Cobio Botticino 2020,Tognazzi,Cobio Botticino,2020,Italy,Botticino,northern-italy-red,Red,Red,Barbera,31,0.0,1,27.01,2.3622096,,3.975711,1.8975095,2.5533333
508,Cobio Botticino 2018,Tognazzi,Cobio Botticino,2018,Italy,Botticino,northern-italy-red,Red,Red,Barbera,31,0.0,15,24.46,2.3622096,,3.975711,1.8975095,2.5533333
509,Ca' di Pian Barbera d'Asti Superiore 2020,La Spinetta,Ca' di Pian Barbera d'Asti Superiore,2020,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,19,28.2,3.912656,,3.5309267,1.584706,2.5501423
510,Ca' di Pian Barbera d'Asti Superiore 2016,La Spinetta,Ca' di Pian Barbera d'Asti Superiore,2016,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,0,33.6,3.912656,,3.5309267,1.584706,2.5501423
511,Barbera d’Alba 2020,Bruno Giacosa,Barbera d’Alba,2020,Italy,Piemonte,italian-barbera,Barbera,Red,Barbera,31,4.1,248,37.96,3.9540732,,3.496913,1.619668,2.2387798
512,Rivalta 2015,Villa Sparina,Rivalta,2015,Italy,Monferrato,italian-barbera,Barbera,Red,Barbera,31,0.0,12,44.96,3.6479363,,3.6215477,2.3035715,2.1712303
513,Rodeo 2016,Cascina Montagnola,Rodeo,2016,Italy,Colli Tortonesi,italian-barbera,Barbera,Red,Barbera,31,0.0,16,33.96,3.3140166,,3.6756833,1.6199181,2.618187
514,Hannibal 2019,Bouchard Finlayson,Hannibal,2019,South Africa,Walker Bay,south-african-red,Red,Red,Barbera,31,4.1,224,45.0,3.042523,,3.8922126,2.3652442,3.2091663
515,Barbera d'Alba Piani 2020,Pelissero,Barbera d'Alba Piani,2020,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,192,20.86,3.9201627,,3.61861,1.5457155,2.3512745
516,Monleale 2014,Vigneti Massa,Monleale,2014,Italy,Colli Tortonesi,italian-barbera,Barbera,Red,Barbera,31,4.1,173,22.56,3.7806616,,3.7373226,1.6022316,2.3804717
517,Pin 2007,La Spinetta,Pin,2007,Italy,Monferrato,northern-italy-red,Red,Red,Barbera,31,4.1,146,60.95,2.5295835,,3.8739536,2.001374,3.1044688
518,Bionzo Barbera d'Asti Superiore 2007,La Spinetta,Bionzo Barbera d'Asti Superiore,2007,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,140,67.85,3.823264,,3.5913823,1.7174348,2.4379277
519,Barbera d'Alba 2018,Bruno Rocca,Barbera d'Alba,2018,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,134,31.2,3.9161143,,3.5573053,1.3527396,2.2003403
520,Barbera d'Alba 2015,Bartolo Mascarello,Barbera d'Alba,2015,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,127,98.82,4.0158887,,3.4167242,1.5872501,2.254642
521,Barbera d'Asti 2020,Bricco dei Guazzi,Barbera d'Asti,2020,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,127,17.6,3.6717627,,3.499695,1.6998307,2.1751637
522,Ornati Barbera d'Alba 2021,Parusso,Ornati Barbera d'Alba,2021,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,126,27.0,3.8156633,,3.5243587,1.6311882,2.1491005
523,Pin 2000,La Spinetta,Pin,2000,Italy,Monferrato,northern-italy-red,Red,Red,Barbera,31,4.1,108,70.15,2.5295835,,3.8739536,2.001374,3.1044688
524,Langhe Monpra Rosso 2019,Conterno Fantino,Langhe Monpra Rosso,2019,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,4.1,108,40.7,2.4840345,,3.9168825,1.9774226,3.0549786
525,Costamiòle Barbera d'Asti Nizza Superiore 2001,Prunotto,Costamiòle Barbera d'Asti Nizza Superiore,2001,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,99,77.05,3.9126625,,3.6200416,1.7084025,2.3360648
526,Skala Rosso 2015,Paraschos,Skala Rosso,2015,Italy,Friuli-Venezia Giulia,northern-italy-red,Red,Red,Barbera,31,0.0,6,78.2,2.4194427,,3.8080983,2.1712787,2.9337375
527,Costamiòle Barbera d'Asti Nizza Superiore 2016,Prunotto,Costamiòle Barbera d'Asti Nizza Superiore,2016,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,84,40.09,3.9126625,,3.6200416,1.7084025,2.3360648
528,Viti di Luna Sangue di Giuda 2020,Montagna,Viti di Luna Sangue di Giuda,2020,Italy,Lombardia,northern-italy-red,Red,Red,Barbera,31,0.0,0,10.78,2.3962886,,4.0,2.7405157,2.897732
529,Tasmorcan Barbera d'Asti 2022,Elio Perrone,Tasmorcan Barbera d'Asti,2022,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,79,16.07,3.7803574,,3.5209217,1.7319291,2.1862867
530,La Court Barbera d'Asti Nizza Riserva 2019,Michele Chiarlo,La Court Barbera d'Asti Nizza Riserva,2019,Italy,Nizza,italian-barbera,Barbera,Red,Barbera,31,4.1,79,46.95,3.9294217,,3.5469196,1.4743859,2.2667413
531,Buschet Barbera d'Alba 2019,Luigi Giordano,Buschet Barbera d'Alba,2019,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,73,16.49,3.994586,,3.5530424,1.3405144,2.3299553
532,Votiva Barbera d'Asti Superiore 2021,Cascina Carlot,Votiva Barbera d'Asti Superiore,2021,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,1,17.58,3.8359258,,4.146667,2.3203704,3.0985184
533,Votiva Barbera d'Asti Superiore 2020,Cascina Carlot,Votiva Barbera d'Asti Superiore,2020,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,6,18.56,3.8359258,,4.146667,2.3203704,3.0985184
534,Private Collection Barbera d'Asti Superiore 2020,San Tanaro,Private Collection Barbera d'Asti Superiore,2020,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,58,13.15,3.7444615,,3.5190768,1.5440513,2.4755895
535,Parcella 563 Barbera d'Asti 2020,Iparcellari,Parcella 563 Barbera d'Asti,2020,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,5,38.5,3.7903593,,3.8023353,2.6081438,2.120958
536,Vigna Clara Barbera d'Alba 2015,Eraldo Viberti,Vigna Clara Barbera d'Alba,2015,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,57,34.5,3.9026947,,3.4913886,1.717639,2.3647223
537,Ca' di Pian Barbera d'Asti Superiore 2018,La Spinetta,Ca' di Pian Barbera d'Asti Superiore,2018,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,57,27.5,3.912656,,3.5309267,1.584706,2.5501423
538,Genesi 2016,Sant’Agata,Genesi,2016,Italy,Monferrato,northern-italy-red,Red,Red,Barbera,31,4.1,56,35.16,2.608221,,4.05706,1.8856741,3.092322
539,Barbera d'Alba Ciabot du Re 2020,Fratelli Revello,Barbera d'Alba Ciabot du Re,2020,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,53,31.35,3.7230306,,3.6514814,1.9907576,2.2189393
540,Pico Gonzaga 2016,Castello di Uviglie,Pico Gonzaga,2016,Italy,Barbera del Monferrato Superiore,italian-barbera,Barbera,Red,Barbera,31,4.1,49,25.66,3.8217213,,3.729153,1.6030874,2.2944808
541,Le Rose Nizza Riserva 2016,Franco Mondo,Le Rose Nizza Riserva,2016,Italy,Nizza,italian-barbera,Barbera,Red,Barbera,31,4.1,44,37.66,3.5898314,,3.7431085,1.7895181,2.5825543
542,Centobricchi Barbera d'Alba Superiore 2021,Mauro Sebaste,Centobricchi Barbera d'Alba Superiore,2021,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,44,28.25,3.8434858,,3.6040885,1.6562701,2.1158657
543,Buschet Barbera d'Alba 2021,Luigi Giordano,Buschet Barbera d'Alba,2021,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,42,16.49,3.994586,,3.5530424,1.3405144,2.3299553
544,La Villa Langhe Rosso 2015,Elio Altare,La Villa Langhe Rosso,2015,Italy,Langhe,northern-italy-red,Red,Red,Barbera,31,4.1,42,121.24,2.4928658,,3.8803394,2.1946306,2.7607317
545,Ca' di Pian Barbera d'Asti Superiore 2017,La Spinetta,Ca' di Pian Barbera d'Asti Superiore,2017,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,39,25.0,3.912656,,3.5309267,1.584706,2.5501423
546,Barbera d'Alba Superiore 2021,Gian Luca Colombo,Barbera d'Alba Superiore,2021,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,38,27.46,3.9959347,,3.5542433,1.5396142,2.6742435
547,Barbera d’Alba Vigna Martina 2021,Elio Grasso,Barbera d’Alba Vigna Martina,2021,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,37,35.44,3.8842576,,3.5163364,1.7842803,2.378805
548,Genio Superiore Barbera d'Asti 2020,Gianni Doglia,Genio Superiore Barbera d'Asti,2020,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,36,21.38,3.9687498,,3.522097,1.4944319,2.4597416
549,Costemonghisio Nizza 2019,Mauro Sebaste,Costemonghisio Nizza,2019,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,4.1,34,31.68,2.9774897,,4.107191,1.6081682,2.553365
550,Barbera d'Alba Trevigne 2005,Domenico Clerico,Barbera d'Alba Trevigne,2005,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,34,33.35,3.903961,,3.5350986,1.7039793,2.3724442
551,Negresco Garda Classico Rosso 2019,Cà Maiol,Negresco Garda Classico Rosso,2019,Italy,Garda,northern-italy-red,Red,Red,Barbera,31,4.1,34,20.36,2.2891438,,3.8774164,2.2972605,2.8399687
553,Nizza 2018,Castello di Perno,Nizza,2018,Italy,Nizza,italian-barbera,Barbera,Red,Barbera,31,4.1,31,26.86,3.0213335,,3.2305186,2.093296,2.9050002
554,Ciabot dù Re Barbera d'Alba 2019,Corino,Ciabot dù Re Barbera d'Alba,2019,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,30,28.96,3.9280527,,3.7316284,1.4306831,2.205407
555,Axilium Barbera d'Alba 2017,Cascina Luisin,Axilium Barbera d'Alba,2017,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,30,30.96,3.6422222,,3.6616874,1.6802058,2.3765433
556,Gallina Barbera d'Alba 2020,La Spinetta,Gallina Barbera d'Alba,2020,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,4.1,30,33.98,3.7872765,,3.6834304,1.8378319,2.358585
557,Il Bacialé Monferrato Rosso 2005,Braida,Il Bacialé Monferrato Rosso,2005,Italy,Monferrato,northern-italy-red,Red,Red,Barbera,31,4.1,25,27.6,2.5678992,,3.8905008,1.8067093,3.066935
559,Il Cerreto  Barbera d'Alba 2021,Roberto Voerzio,Il Cerreto  Barbera d'Alba,2021,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,8,50.07,3.9144597,,3.5084496,1.650417,2.3119872
560,Barbera d’Alba 2006,Bruno Giacosa,Barbera d’Alba,2006,Italy,Piemonte,italian-barbera,Barbera,Red,Barbera,31,0.0,7,51.96,3.9540732,,3.496913,1.619668,2.2387798
561,Barbera d’Alba 2001,Bruno Giacosa,Barbera d’Alba,2001,Italy,Piemonte,italian-barbera,Barbera,Red,Barbera,31,0.0,11,58.96,3.9540732,,3.496913,1.619668,2.2387798
562,Barbera d’Alba 2003,Bruno Giacosa,Barbera d’Alba,2003,Italy,Piemonte,italian-barbera,Barbera,Red,Barbera,31,0.0,6,54.96,3.9540732,,3.496913,1.619668,2.2387798
563,Umberta 2022,Iuli,Umberta,2022,Italy,Barbera del Monferrato Superiore,italian-barbera,Barbera,Red,Barbera,31,0.0,2,16.17,3.9166806,,3.5404897,1.594826,2.2410119
564,Barbera d'Alba Superiore Vigna del Cuculo 2021,Cavallotto,Barbera d'Alba Superiore Vigna del Cuculo,2021,Italy,Barbera d'Alba,italian-barbera,Barbera,Red,Barbera,31,0.0,15,39.53,3.9232738,,3.5430744,1.579746,2.365537
565,La Bandita Denominata 2020,Cascina Tavijn,La Bandita Denominata,2020,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,22,19.86,4.020569,,3.4765458,1.8070039,2.1585627
566,Costamiòle Barbera d'Asti Nizza Superiore 1996,Prunotto,Costamiòle Barbera d'Asti Nizza Superiore,1996,Italy,Barbera d'Asti,italian-barbera,Barbera,Red,Barbera,31,0.0,16,79.35,3.9126625,,3.6200416,1.7084025,2.3360648
